candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-daa0874807fb,docs/security/api-security-audit.md,193,line-193,| sourceId Mismatch | Checked | Body sourceId must match path sourceid |,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-17f15a2cfce1,docs/security/api-security-audit.md,194,line-194,| State Validation | Yes | Checks canpromote/candisable before action |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-ba806a324aca,docs/security/api-security-audit.md,197,line-197,| Failure Behavior | Partial | Override write is fatal; registry write is non-fatal (warning only) |,normative,normative,reference,historical,false,medium,,ignored_historical,
DOC-CAND-f5a681e2b426,docs/security/api-security-audit.md,200,line-200,- Strong validation of action against current source state,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-a90ceb7c97d3,docs/security/api-security-audit.md,201,line-201,- Non-fatal failures logged but don't fail the request,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-7bdaad81a9cd,docs/security/api-security-audit.md,207,line-207,| Risk | Severity | Affected Endpoints | Mitigation Status |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-62b64d053bb4,docs/security/api-security-audit.md,209,line-209,| No authentication layer | HIGH | All POST endpoints | OPEN (assumes localhost-only) |,normative|security|api_contract,normative|security|api_contract,reference,historical,false,high,,ignored_historical,
DOC-CAND-ee95eb09f251,docs/security/api-security-audit.md,210,line-210,| No CSRF protection | HIGH | All POST endpoints | PARTIALLY MITIGATED by API-R2 (strict Origin/Referer guard; full CSRF token/session auth OPEN) |,security|api_contract,security|api_contract,reference,historical,false,high,,ignored_historical,
DOC-CAND-006eabaeb22a,docs/security/api-security-audit.md,211,line-211,| CSRF on state-changing GET | MEDIUM | /api/run?runid=X (cache invalidation) | OPEN |,security|api_contract|data_model,security|api_contract|data_model,reference,historical,false,high,,ignored_historical,
DOC-CAND-938b8d53adec,docs/security/api-security-audit.md,213,line-213,| Path traversal via planArtifactPath | MEDIUM | Execution endpoint | MITIGATED (fallback to index) |,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-f16b6d99cea3,docs/security/api-security-audit.md,215,line-215,| Content-Type not enforced | LOW | All mutation endpoints | MITIGATED by API-R1 |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-64ac5cc35543,docs/security/api-security-audit.md,217,line-217,| Request size limits | MEDIUM | All mutation endpoints | MITIGATED by API-R1 (1 MiB) |,security|api_contract,security|api_contract,reference,historical,false,high,,ignored_historical,
DOC-CAND-a840776154c8,docs/security/api-security-audit.md,218,line-218,| No audit trail for reads | LOW | GET endpoints | OPEN |,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-1fdd41e52bb3,docs/security/api-security-audit.md,225,line-225,2. runid validation: validaterunid() + saferunartifactglob() prevent glob injection,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-57450cf10eb0,docs/security/api-security-audit.md,227,line-227,4. State validation: canpromote/candisable checks prevent invalid state transitions,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-7fbb8bbeb744,docs/security/api-security-audit.md,228,line-228,5. Artifact existence checks: 404 if source artifact not found,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-263452d2955e,docs/security/api-security-audit.md,229,line-229,6. Structured logging: All mutation endpoints emit structured logs for observability,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-84cee4105901,docs/security/api-security-audit.md,236,line-236,6.1 Authentication / Authorization,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-e2f26e9e6f35,docs/security/api-security-audit.md,238,line-238,Gap: No authentication or authorization layer on any endpoint.,security|api_contract,security|api_contract,reference,historical,false,high,,ignored_historical,
DOC-CAND-be475be6c95b,docs/security/api-security-audit.md,240,line-240,Impact: Any client that can reach the server (localhost or exposed) can mutate state.,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-21850e5e3826,docs/security/api-security-audit.md,242,line-242,"Recommendation: Add operator authentication (e.g., shared secret, mutual TLS, or reverse proxy auth).",security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-575dc4a2b509,docs/security/api-security-audit.md,246,line-246,Gap: No CSRF protection on any POST endpoint.,security|api_contract,security|api_contract,reference,historical,false,high,,ignored_historical,
DOC-CAND-ba48ec1eaddf,docs/security/api-security-audit.md,251,line-251,- Add SameSite cookies for session management,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-67e53f950b3f,docs/security/api-security-audit.md,252,line-252,- Add CSRF token validation for state-changing operations,security|data_model,security|data_model,reference,historical,false,high,,ignored_historical,
DOC-CAND-3cd266d742e6,docs/security/api-security-audit.md,257,line-257,Gap: Content-Type not validated; request size not limited.,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-eb6cf8e792ad,docs/security/api-security-audit.md,264,line-264,- Add JSON body schema validation for each mutation,security|data_model,security|data_model,reference,historical,false,high,,ignored_historical,
DOC-CAND-a9dc5d219ced,docs/security/api-security-audit.md,268,line-268,Gap: Most mutation endpoints are not idempotent; re-submission creates new artifacts.,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-0d178744ebed,docs/security/api-security-audit.md,276,line-276,Gap: Read operations have no structured audit log; mutation audit is partial.,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-49cd830c35c8,docs/security/api-security-audit.md,280,line-280,"Recommendation: Add consistent audit fields (operator, timestamp, runid, action) to all mutation artifacts.",security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-28660e341f6e,docs/security/api-security-audit.md,286,line-286,| Priority | Issue | Effort | Status | Notes |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-994d0bff822f,docs/security/api-security-audit.md,289,line-289,| P1 | Add request size limits | Low | DONE (API-R1) | 1 MiB limit enforced |,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-d4bc122fd496,docs/security/api-security-audit.md,291,line-291,| P1 | Add operator authentication | High | DESIGN DONE (API-R3) | See operator-auth-design.md for plan |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-89c9e875e423,docs/security/api-security-audit.md,292,line-292,| P0 | Add --unsafe-bind flag | Low | DONE (AUTH-01) | Implemented in cli.py; refuses non-loopback without flag |,config,config,reference,historical,false,low,,ignored_historical,
DOC-CAND-783a5c0206d9,docs/security/api-security-audit.md,294,line-294,"| P1 | Add bearer token auth | Medium | DONE (AUTH-04/05/06/07) | Implemented via K9BUITOKEN env var, --auth-token CLI flag, and Helm chart docs |",security|config,security|config,reference,historical,false,high,,ignored_historical,
DOC-CAND-9e571484bc57,docs/security/api-security-audit.md,295,line-295,| P1 | Helm default to 127.0.0.1 | Medium | DONE (AUTH-10) | Default HEALTHUIHOST to localhost; unsafeBind flag required for 0.0.0.0 |,normative|config,normative|config,reference,historical,false,medium,,ignored_historical,
DOC-CAND-780c53b2e22b,docs/security/api-security-audit.md,298,line-298,| P3 | Add rate limiting | Medium | OPEN | Per-IP or per-session |,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-72e6cca1f4ef,docs/security/api-security-audit.md,304,line-304,Action: Add Content-Type and request size validation to all mutation endpoints.,security|api_contract,security|api_contract,reference,historical,false,high,,ignored_historical,
DOC-CAND-d0874ff6f4a9,docs/security/api-security-audit.md,308,line-308,- Immediate reduction in malformed request attacks,api_contract,api_contract,reference,historical,false,medium,,ignored_historical,
DOC-CAND-3c2223336f26,docs/security/api-security-audit.md,332,line-332,- CSRF protection gaps confirmed via code inspection,security,security,reference,historical,false,high,,ignored_historical,
DOC-CAND-88d5454a9a72,docs/security/artifact-integrity-audit.md,1,line-1,k9b Artifact Integrity and Provenance Audit,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-b577fb8cc735,docs/security/artifact-integrity-audit.md,3,line-3,Document: Artifact Integrity and Provenance Audit,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-ecda1049e00e,docs/security/artifact-integrity-audit.md,17,line-17,- 14 artifact types identified across 5 trust categories,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-44b316385a2c,docs/security/artifact-integrity-audit.md,18,line-18,- 1 artifact type (FeedbackArtifact) lacks artifactid provenance,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-cb4bfe79d5f6,docs/security/artifact-integrity-audit.md,19,line-19,- No cryptographic integrity verification (SHA256/HMAC),ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-ebf98a44e770,docs/security/artifact-integrity-audit.md,51,line-51,"| Trusted Writer / Unverified Storage | Written by k9b process, stored on local filesystem without integrity verification | MEDIUM |",ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-81d3bfbf435d,docs/security/artifact-integrity-audit.md,53,line-53,| Operator-Input Influenced | Contains operator decisions that gate execution | HIGH |,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-bf0ea5afc76a,docs/security/artifact-integrity-audit.md,55,line-55,| Execution-Influencing | Can trigger or gate kubectl/helm subprocess execution | CRITICAL |,ci_gate,ci_gate,reference,historical,false,medium,,ignored_historical,
DOC-CAND-8a9249a351a5,docs/security/artifact-integrity-audit.md,65,line-65,| Path Pattern | runs/health/{runid}-snapshot.json |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-a7c40ae3f001,docs/security/artifact-integrity-audit.md,66,line-66,| Schema Class | ClusterSnapshot in collect/clustersnapshot.py |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-3ea964ea08d4,docs/security/artifact-integrity-audit.md,70,line-70,| Schema Validation | fromdict() with field coercion; lenient (accepts missing fields) |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-87e28935cf03,docs/security/artifact-integrity-audit.md,71,line-71,| Overwrite Behavior | Append-only via writeappendonlyjsonartifact(); rejects overwrite |,normative|source_of_truth,normative|source_of_truth,reference,historical,false,high,,ignored_historical,
DOC-CAND-6b9007de55ea,docs/security/artifact-integrity-audit.md,73,line-73,| Mutation Influence | None (read-only cluster state) |,normative|security|data_model,normative|security|data_model,reference,historical,false,high,,ignored_historical,
DOC-CAND-1c679167ab7a,docs/security/artifact-integrity-audit.md,75,line-75,| Stale/Replay Risk | LOW - immutable by filename pattern |,source_of_truth,source_of_truth,reference,historical,false,high,,ignored_historical,
DOC-CAND-7f8f21dbbb75,docs/security/artifact-integrity-audit.md,76,line-76,"| Existing Controls | Path validation via validaterunid(), append-only enforcement |",normative|source_of_truth,normative|source_of_truth,reference,historical,false,high,,ignored_historical,
DOC-CAND-406276f94921,docs/security/artifact-integrity-audit.md,77,line-77,"| Gaps | No SHA256 integrity, no artifactid, lenient schema validation |",data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-6ca9d7906e90,docs/security/artifact-integrity-audit.md,81,line-81,3.2 Health Assessment Artifact,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-d5319a48660b,docs/security/artifact-integrity-audit.md,86,line-86,| Schema Class | HealthAssessmentArtifact in health/loop.py |,data_model,data_model,reference,historical,false,medium,,ignored_historical,
DOC-CAND-e3ec887c56f9,docs/security/artifact-integrity-audit.md,90,line-90,| Schema Validation | todict() only; no fromdict() for reads |,normative|data_model,normative|data_model,reference,historical,false,medium,,ignored_historical,
